day_id,day_of_week,hour,ACTIVITY_NAME,ACTIVITY_NAME_ENC
1219,1,5,Sleeping,7
1219,1,6,Personal Care,4
1219,1,7,Sleeping,7
1219,1,8,Personal Care,4
1219,1,9,Personal Care,4
1219,1,10,Education,2
1219,1,11,Working,11
1219,1,12,Household Activities,3
1219,1,13,Education,2
1219,1,14,Household Activities,3
1219,1,15,Working,11
1219,1,16,Personal Care,4
1219,1,17,Socializing and Leisure,8
1219,1,18,Eating and Drinking,1
1219,1,19,Sports and Exercise,9
1219,1,20,Household Activities,3
1219,1,21,Socializing and Leisure,8
1219,1,22,Household Activities,3
1219,1,23,Sleeping,7
1220,2,0,Sleeping,7
1220,2,1,Sleeping,7
1220,2,2,Sleeping,7
1220,2,3,Sleeping,7
1220,2,4,Sleeping,7
1220,2,5,Personal Care,4
1220,2,6,Education,2
1220,2,7,Working,11
1220,2,8,Sports and Exercise,9
1220,2,9,Shopping,6
1220,2,10,Eating and Drinking,1
1220,2,11,Shopping,6
1220,2,12,Education,2
1220,2,13,Religious and Volunteer Activities,5
1220,2,14,Personal Care,4
1220,2,15,Socializing and Leisure,8
1220,2,16,Household Activities,3
1220,2,17,Personal Care,4
1220,2,18,Socializing and Leisure,8
1220,2,19,Eating and Drinking,1
1220,2,20,Caring for Household Members,0
1220,2,21,Eating and Drinking,1
1220,2,22,Sleeping,7
1220,2,23,Sleeping,7
1221,3,0,Sleeping,7
1221,3,1,Sleeping,7
1221,3,2,Sleeping,7
1221,3,3,Sleeping,7
1221,3,4,Personal Care,4
1221,3,5,Sleeping,7
1221,3,6,Working,11
1221,3,7,Sports and Exercise,9
1221,3,8,Shopping,6
1221,3,9,Working,11
1221,3,10,Socializing and Leisure,8
1221,3,11,Personal Care,4
1221,3,12,Working,11
1221,3,13,Household Activities,3
1221,3,14,Personal Care,4
1221,3,15,Household Activities,3
1221,3,16,Socializing and Leisure,8
1221,3,17,Education,2
1221,3,18,Eating and Drinking,1
1221,3,19,Religious and Volunteer Activities,5
1221,3,20,Socializing and Leisure,8
1221,3,21,Household Activities,3
1221,3,22,Sleeping,7
1221,3,23,Sleeping,7
1222,4,0,Personal Care,4
1222,4,1,Sleeping,7
1222,4,2,Sleeping,7
1222,4,3,Sleeping,7
1222,4,4,Sleeping,7
1222,4,5,Sleeping,7
1222,4,6,Shopping,6
1222,4,7,Working,11
1222,4,8,Working,11
1222,4,9,Working,11
1222,4,10,Education,2
1222,4,11,Education,2
1222,4,12,Working,11
1222,4,13,Traveling / Commuting,10
1222,4,14,Eating and Drinking,1
1222,4,15,Personal Care,4
1222,4,16,Working,11
1222,4,17,Eating and Drinking,1
1222,4,18,Personal Care,4
1222,4,19,Socializing and Leisure,8
1222,4,20,Socializing and Leisure,8
1222,4,21,Socializing and Leisure,8
1222,4,22,Socializing and Leisure,8
1222,4,23,Sleeping,7
1223,5,0,Sleeping,7
1223,5,1,Sleeping,7
1223,5,2,Sleeping,7
1223,5,3,Shopping,6
1223,5,4,Sleeping,7
1223,5,5,Sleeping,7
1223,5,6,Caring for Household Members,0
1223,5,7,Education,2
1223,5,8,Working,11
1223,5,9,Shopping,6
1223,5,10,Eating and Drinking,1
1223,5,11,Religious and Volunteer Activities,5
1223,5,12,Eating and Drinking,1
1223,5,13,Eating and Drinking,1
1223,5,14,Personal Care,4
1223,5,15,Working,11
1223,5,16,Working,11
1223,5,17,Education,2
1223,5,18,Traveling / Commuting,10
1223,5,19,Household Activities,3
1223,5,20,Socializing and Leisure,8
1223,5,21,Sleeping,7
1223,5,22,Sleeping,7
1223,5,23,Sleeping,7
1224,6,0,Sleeping,7
1224,6,1,Sleeping,7
1224,6,2,Sleeping,7
1224,6,3,Sleeping,7
1224,6,4,Sleeping,7
1224,6,5,Working,11
1224,6,6,Traveling / Commuting,10
1224,6,7,Traveling / Commuting,10
1224,6,8,Shopping,6
1224,6,9,Household Activities,3
1224,6,10,Working,11
1224,6,11,Education,2
1224,6,12,Household Activities,3
1224,6,13,Traveling / Commuting,10
1224,6,14,Working,11
1224,6,15,Working,11
1224,6,16,Working,11
1224,6,17,Traveling / Commuting,10
1224,6,18,Personal Care,4
1224,6,19,Caring for Household Members,0
1224,6,20,Caring for Household Members,0
1224,6,21,Sleeping,7
1224,6,22,Sleeping,7
1224,6,23,Sleeping,7
1225,0,0,Sleeping,7
1225,0,1,Sleeping,7
1225,0,2,Sports and Exercise,9
1225,0,3,Traveling / Commuting,10
1225,0,4,Sleeping,7
1225,0,5,Personal Care,4
1225,0,6,Personal Care,4
1225,0,7,Religious and Volunteer Activities,5
1225,0,8,Working,11
1225,0,9,Household Activities,3
1225,0,10,Sleeping,7
1225,0,11,Working,11
1225,0,12,Eating and Drinking,1
1225,0,13,Education,2
1225,0,14,Shopping,6
1225,0,15,Shopping,6
1225,0,16,Working,11
1225,0,17,Traveling / Commuting,10
1225,0,18,Personal Care,4
1225,0,19,Household Activities,3
1225,0,20,Socializing and Leisure,8
1225,0,21,Sports and Exercise,9
1225,0,22,Sleeping,7
1225,0,23,Sleeping,7
1226,1,0,Sleeping,7
1226,1,1,Sleeping,7
1226,1,2,Sleeping,7
1226,1,3,Sleeping,7
1226,1,4,Sleeping,7
1226,1,5,Sleeping,7
1226,1,6,Personal Care,4
1226,1,7,Religious and Volunteer Activities,5
1226,1,8,Working,11
1226,1,9,Religious and Volunteer Activities,5
1226,1,10,Working,11
1226,1,11,Religious and Volunteer Activities,5
1226,1,12,Socializing and Leisure,8
1226,1,13,Eating and Drinking,1
1226,1,14,Shopping,6
1226,1,15,Working,11
1226,1,16,Household Activities,3
1226,1,17,Shopping,6
1226,1,18,Caring for Household Members,0
1226,1,19,Socializing and Leisure,8
1226,1,20,Socializing and Leisure,8
1226,1,21,Household Activities,3
1226,1,22,Socializing and Leisure,8
1226,1,23,Socializing and Leisure,8
1227,2,0,Sleeping,7
1227,2,1,Sleeping,7
1227,2,2,Sleeping,7
1227,2,3,Sleeping,7
1227,2,4,Sleeping,7
1227,2,5,Sleeping,7
1227,2,6,Caring for Household Members,0
1227,2,7,Caring for Household Members,0
1227,2,8,Eating and Drinking,1
1227,2,9,Traveling / Commuting,10
1227,2,10,Sports and Exercise,9
1227,2,11,Working,11
1227,2,12,Socializing and Leisure,8
1227,2,13,Eating and Drinking,1
1227,2,14,Working,11
1227,2,15,Working,11
1227,2,16,Personal Care,4
1227,2,17,Household Activities,3
1227,2,18,Eating and Drinking,1
1227,2,19,Socializing and Leisure,8
1227,2,20,Socializing and Leisure,8
1227,2,21,Sleeping,7
1227,2,22,Sleeping,7
1227,2,23,Eating and Drinking,1
1228,3,0,Sleeping,7
1228,3,1,Sleeping,7
1228,3,2,Sleeping,7
1228,3,3,Sleeping,7
1228,3,4,Personal Care,4
1228,3,5,Household Activities,3
1228,3,6,Personal Care,4
1228,3,7,Education,2
1228,3,8,Working,11
1228,3,9,Working,11
1228,3,10,Shopping,6
1228,3,11,Sports and Exercise,9
1228,3,12,Personal Care,4
1228,3,13,Eating and Drinking,1
1228,3,14,Education,2
1228,3,15,Education,2
1228,3,16,Socializing and Leisure,8
1228,3,17,Shopping,6
1228,3,18,Traveling / Commuting,10
1228,3,19,Socializing and Leisure,8
1228,3,20,Socializing and Leisure,8
1228,3,21,Household Activities,3
1228,3,22,Sleeping,7
1228,3,23,Sleeping,7
1229,4,0,Sleeping,7
1229,4,1,Sleeping,7
1229,4,2,Sleeping,7
1229,4,3,Sleeping,7
1229,4,4,Personal Care,4
1229,4,5,Sleeping,7
1229,4,6,Working,11
1229,4,7,Education,2
1229,4,8,Household Activities,3
1229,4,9,Working,11
1229,4,10,Household Activities,3
1229,4,11,Education,2
1229,4,12,Religious and Volunteer Activities,5
1229,4,13,Shopping,6
1229,4,14,Education,2
1229,4,15,Personal Care,4
1229,4,16,Traveling / Commuting,10
1229,4,17,Religious and Volunteer Activities,5
1229,4,18,Socializing and Leisure,8
1229,4,19,Socializing and Leisure,8
1229,4,20,Socializing and Leisure,8
1229,4,21,Eating and Drinking,1
1229,4,22,Socializing and Leisure,8
1229,4,23,Sleeping,7
1230,5,0,Sleeping,7
1230,5,1,Sleeping,7
1230,5,2,Sleeping,7
1230,5,3,Sleeping,7
1230,5,4,Sleeping,7
1230,5,5,Personal Care,4
1230,5,6,Traveling / Commuting,10
1230,5,7,Caring for Household Members,0
1230,5,8,Traveling / Commuting,10
1230,5,9,Education,2
1230,5,10,Sports and Exercise,9
1230,5,11,Working,11
1230,5,12,Working,11
1230,5,13,Socializing and Leisure,8
1230,5,14,Working,11
1230,5,15,Education,2
1230,5,16,Education,2
1230,5,17,Household Activities,3
1230,5,18,Sports and Exercise,9
1230,5,19,Shopping,6
1230,5,20,Household Activities,3
1230,5,21,Household Activities,3
1230,5,22,Socializing and Leisure,8
1230,5,23,Sleeping,7
1231,6,0,Sleeping,7
1231,6,1,Sleeping,7
1231,6,2,Sleeping,7
1231,6,3,Sleeping,7
1231,6,4,Sleeping,7
1231,6,5,Socializing and Leisure,8
1231,6,6,Personal Care,4
1231,6,7,Caring for Household Members,0
1231,6,8,Eating and Drinking,1
1231,6,9,Religious and Volunteer Activities,5
1231,6,10,Household Activities,3
1231,6,11,Education,2
1231,6,12,Education,2
1231,6,13,Sports and Exercise,9
1231,6,14,Education,2
1231,6,15,Eating and Drinking,1
1231,6,16,Socializing and Leisure,8
1231,6,17,Household Activities,3
1231,6,18,Sports and Exercise,9
1231,6,19,Religious and Volunteer Activities,5
1231,6,20,Traveling / Commuting,10
1231,6,21,Sleeping,7
1231,6,22,Sleeping,7
1231,6,23,Sleeping,7
1232,0,0,Sleeping,7
1232,0,1,Sleeping,7
1232,0,2,Sleeping,7
1232,0,3,Religious and Volunteer Activities,5
1232,0,4,Sleeping,7
1232,0,5,Eating and Drinking,1
1232,0,6,Working,11
1232,0,7,Sports and Exercise,9
1232,0,8,Religious and Volunteer Activities,5
1232,0,9,Shopping,6
1232,0,10,Eating and Drinking,1
1232,0,11,Household Activities,3
1232,0,12,Religious and Volunteer Activities,5
1232,0,13,Working,11
1232,0,14,Shopping,6
1232,0,15,Working,11
1232,0,16,Working,11
1232,0,17,Traveling / Commuting,10
1232,0,18,Working,11
1232,0,19,Household Activities,3
1232,0,20,Caring for Household Members,0
1232,0,21,Religious and Volunteer Activities,5
1232,0,22,Sleeping,7
1232,0,23,Caring for Household Members,0
1233,1,0,Sleeping,7
1233,1,1,Sleeping,7
1233,1,2,Religious and Volunteer Activities,5
1233,1,3,Sleeping,7
1233,1,4,Sleeping,7
1233,1,5,Sleeping,7
1233,1,6,Sports and Exercise,9
1233,1,7,Personal Care,4
1233,1,8,Working,11
1233,1,9,Working,11
1233,1,10,Working,11
1233,1,11,Eating and Drinking,1
1233,1,12,Traveling / Commuting,10
1233,1,13,Education,2
1233,1,14,Working,11
1233,1,15,Shopping,6
1233,1,16,Socializing and Leisure,8
1233,1,17,Education,2
1233,1,18,Shopping,6
1233,1,19,Shopping,6
1233,1,20,Socializing and Leisure,8
1233,1,21,Socializing and Leisure,8
1233,1,22,Sleeping,7
1233,1,23,Sleeping,7
1234,2,0,Sleeping,7
1234,2,1,Sleeping,7
1234,2,2,Sleeping,7
1234,2,3,Sleeping,7
1234,2,4,Sleeping,7
1234,2,5,Sports and Exercise,9
1234,2,6,Sleeping,7
1234,2,7,Caring for Household Members,0
1234,2,8,Shopping,6
1234,2,9,Working,11
1234,2,10,Working,11
1234,2,11,Education,2
1234,2,12,Eating and Drinking,1
1234,2,13,Education,2
1234,2,14,Education,2
1234,2,15,Socializing and Leisure,8
1234,2,16,Education,2
1234,2,17,Socializing and Leisure,8
1234,2,18,Shopping,6
1234,2,19,Religious and Volunteer Activities,5
1234,2,20,Household Activities,3
1234,2,21,Sleeping,7
1234,2,22,Sleeping,7
1234,2,23,Sleeping,7
1235,3,0,Sleeping,7
1235,3,1,Working,11
1235,3,2,Sleeping,7
1235,3,3,Sleeping,7
1235,3,4,Sleeping,7
1235,3,5,Sleeping,7
1235,3,6,Sleeping,7
1235,3,7,Eating and Drinking,1
1235,3,8,Household Activities,3
1235,3,9,Religious and Volunteer Activities,5
1235,3,10,Working,11
1235,3,11,Socializing and Leisure,8
1235,3,12,Working,11
1235,3,13,Personal Care,4
1235,3,14,Household Activities,3
1235,3,15,Eating and Drinking,1
1235,3,16,Traveling / Commuting,10
1235,3,17,Education,2
1235,3,18,Household Activities,3
1235,3,19,Socializing and Leisure,8
1235,3,20,Personal Care,4
1235,3,21,Socializing and Leisure,8
1235,3,22,Socializing and Leisure,8
1235,3,23,Caring for Household Members,0
1236,4,0,Sleeping,7
1236,4,1,Sleeping,7
1236,4,2,Sleeping,7
1236,4,3,Education,2
1236,4,4,Household Activities,3
1236,4,5,Sleeping,7
1236,4,6,Sports and Exercise,9
1236,4,7,Traveling / Commuting,10
1236,4,8,Working,11
1236,4,9,Education,2
1236,4,10,Working,11
1236,4,11,Working,11
1236,4,12,Eating and Drinking,1
1236,4,13,Household Activities,3
1236,4,14,Education,2
1236,4,15,Shopping,6
1236,4,16,Working,11
1236,4,17,Household Activities,3
1236,4,18,Shopping,6
1236,4,19,Socializing and Leisure,8
1236,4,20,Socializing and Leisure,8
1236,4,21,Sleeping,7
1236,4,22,Socializing and Leisure,8
1236,4,23,Socializing and Leisure,8
1237,5,0,Sleeping,7
1237,5,1,Sleeping,7
1237,5,2,Household Activities,3
1237,5,3,Sleeping,7
1237,5,4,Sleeping,7
1237,5,5,Household Activities,3
1237,5,6,Personal Care,4
1237,5,7,Caring for Household Members,0
1237,5,8,Traveling / Commuting,10
1237,5,9,Working,11
1237,5,10,Traveling / Commuting,10
1237,5,11,Shopping,6
1237,5,12,Working,11
1237,5,13,Shopping,6
1237,5,14,Working,11
1237,5,15,Education,2
1237,5,16,Shopping,6
1237,5,17,Traveling / Commuting,10
1237,5,18,Shopping,6
1237,5,19,Socializing and Leisure,8
1237,5,20,Religious and Volunteer Activities,5
1237,5,21,Sleeping,7
1237,5,22,Socializing and Leisure,8
1237,5,23,Sleeping,7
1238,6,0,Sleeping,7
1238,6,1,Sleeping,7
1238,6,2,Shopping,6
1238,6,3,Sleeping,7
1238,6,4,Sleeping,7
1238,6,5,Sleeping,7
1238,6,6,Household Activities,3
1238,6,7,Caring for Household Members,0
1238,6,8,Eating and Drinking,1
1238,6,9,Working,11
1238,6,10,Shopping,6
1238,6,11,Eating and Drinking,1
1238,6,12,Traveling / Commuting,10
1238,6,13,Education,2
1238,6,14,Education,2
1238,6,15,Personal Care,4
1238,6,16,Eating and Drinking,1
1238,6,17,Socializing and Leisure,8
1238,6,18,Religious and Volunteer Activities,5
1238,6,19,Household Activities,3
1238,6,20,Household Activities,3
1238,6,21,Sleeping,7
1238,6,22,Caring for Household Members,0
1238,6,23,Sleeping,7
1239,0,0,Sleeping,7
1239,0,1,Sleeping,7
1239,0,2,Sleeping,7
1239,0,3,Sleeping,7
1239,0,4,Sleeping,7
1239,0,5,Socializing and Leisure,8
1239,0,6,Caring for Household Members,0
1239,0,7,Caring for Household Members,0
1239,0,8,Traveling / Commuting,10
1239,0,9,Traveling / Commuting,10
1239,0,10,Working,11
1239,0,11,Working,11
1239,0,12,Education,2
1239,0,13,Working,11
1239,0,14,Traveling / Commuting,10
1239,0,15,Personal Care,4
1239,0,16,Traveling / Commuting,10
1239,0,17,Socializing and Leisure,8
1239,0,18,Sports and Exercise,9
1239,0,19,Caring for Household Members,0
1239,0,20,Religious and Volunteer Activities,5
1239,0,21,Personal Care,4
1239,0,22,Sleeping,7
1239,0,23,Sleeping,7
1240,1,0,Shopping,6
1240,1,1,Sleeping,7
1240,1,2,Sleeping,7
1240,1,3,Sleeping,7
1240,1,4,Personal Care,4
1240,1,5,Eating and Drinking,1
1240,1,6,Household Activities,3
1240,1,7,Education,2
1240,1,8,Education,2
1240,1,9,Working,11
1240,1,10,Working,11
1240,1,11,Eating and Drinking,1
1240,1,12,Working,11
1240,1,13,Household Activities,3
1240,1,14,Shopping,6
1240,1,15,Religious and Volunteer Activities,5
1240,1,16,Working,11
1240,1,17,Education,2
1240,1,18,Shopping,6
1240,1,19,Eating and Drinking,1
1240,1,20,Socializing and Leisure,8
1240,1,21,Religious and Volunteer Activities,5
1240,1,22,Sleeping,7
1240,1,23,Sleeping,7
1241,2,0,Sleeping,7
1241,2,1,Sleeping,7
1241,2,2,Sleeping,7
1241,2,3,Sleeping,7
1241,2,4,Sleeping,7
1241,2,5,Personal Care,4
1241,2,6,Traveling / Commuting,10
1241,2,7,Eating and Drinking,1
1241,2,8,Education,2
1241,2,9,Household Activities,3
1241,2,10,Traveling / Commuting,10
1241,2,11,Education,2
1241,2,12,Traveling / Commuting,10
1241,2,13,Working,11
1241,2,14,Sports and Exercise,9
1241,2,15,Sports and Exercise,9
1241,2,16,Sports and Exercise,9
1241,2,17,Shopping,6
1241,2,18,Personal Care,4
1241,2,19,Household Activities,3
1241,2,20,Household Activities,3
1241,2,21,Socializing and Leisure,8
1241,2,22,Socializing and Leisure,8
1241,2,23,Sleeping,7
1242,3,0,Socializing and Leisure,8
1242,3,1,Sleeping,7
1242,3,2,Sleeping,7
1242,3,3,Sleeping,7
1242,3,4,Personal Care,4
1242,3,5,Household Activities,3
1242,3,6,Eating and Drinking,1
1242,3,7,Sports and Exercise,9
1242,3,8,Eating and Drinking,1
1242,3,9,Working,11
1242,3,10,Working,11
1242,3,11,Working,11
1242,3,12,Traveling / Commuting,10
1242,3,13,Socializing and Leisure,8
1242,3,14,Working,11
1242,3,15,Working,11
1242,3,16,Personal Care,4
1242,3,17,Household Activities,3
1242,3,18,Shopping,6
1242,3,19,Household Activities,3
1242,3,20,Socializing and Leisure,8
1242,3,21,Household Activities,3
1242,3,22,Sleeping,7
1242,3,23,Socializing and Leisure,8
1243,4,0,Sleeping,7
1243,4,1,Sleeping,7
1243,4,2,Sleeping,7
1243,4,3,Sleeping,7
1243,4,4,Sleeping,7
1243,4,5,Sleeping,7
1243,4,6,Traveling / Commuting,10
1243,4,7,Education,2
1243,4,8,Sports and Exercise,9
1243,4,9,Household Activities,3
1243,4,10,Shopping,6
1243,4,11,Working,11
1243,4,12,Eating and Drinking,1
1243,4,13,Working,11
1243,4,14,Household Activities,3
1243,4,15,Eating and Drinking,1
1243,4,16,Working,11
1243,4,17,Household Activities,3
1243,4,18,Household Activities,3
1243,4,19,Caring for Household Members,0
1243,4,20,Personal Care,4
1243,4,21,Personal Care,4
1243,4,22,Sleeping,7
1243,4,23,Sleeping,7
1244,5,0,Sleeping,7
1244,5,1,Sleeping,7
1244,5,2,Sleeping,7
1244,5,3,Sleeping,7
1244,5,4,Sleeping,7
1244,5,5,Sleeping,7
1244,5,6,Personal Care,4
1244,5,7,Eating and Drinking,1
1244,5,8,Religious and Volunteer Activities,5
1244,5,9,Education,2
1244,5,10,Personal Care,4
1244,5,11,Shopping,6
1244,5,12,Eating and Drinking,1
1244,5,13,Eating and Drinking,1
1244,5,14,Sports and Exercise,9
1244,5,15,Working,11
1244,5,16,Caring for Household Members,0
1244,5,17,Sports and Exercise,9
1244,5,18,Shopping,6
1244,5,19,Religious and Volunteer Activities,5
1244,5,20,Socializing and Leisure,8
1244,5,21,Socializing and Leisure,8
1244,5,22,Sleeping,7
1244,5,23,Sleeping,7
1245,6,0,Sleeping,7
1245,6,1,Religious and Volunteer Activities,5
1245,6,2,Sleeping,7
1245,6,3,Traveling / Commuting,10
1245,6,4,Sleeping,7
1245,6,5,Sleeping,7
1245,6,6,Personal Care,4
1245,6,7,Household Activities,3
1245,6,8,Education,2
1245,6,9,Working,11
1245,6,10,Traveling / Commuting,10
1245,6,11,Shopping,6
1245,6,12,Working,11
1245,6,13,Education,2
1245,6,14,Eating and Drinking,1
1245,6,15,Education,2
1245,6,16,Working,11
1245,6,17,Household Activities,3
1245,6,18,Socializing and Leisure,8
1245,6,19,Traveling / Commuting,10
1245,6,20,Socializing and Leisure,8
1245,6,21,Socializing and Leisure,8
1245,6,22,Socializing and Leisure,8
1245,6,23,Sleeping,7
1246,0,0,Sleeping,7
1246,0,1,Sleeping,7
1246,0,2,Sleeping,7
1246,0,3,Sleeping,7
1246,0,4,Sleeping,7
1246,0,5,Sleeping,7
1246,0,6,Personal Care,4
1246,0,7,Personal Care,4
1246,0,8,Sports and Exercise,9
1246,0,9,Shopping,6
1246,0,10,Socializing and Leisure,8
1246,0,11,Working,11
1246,0,12,Education,2
1246,0,13,Eating and Drinking,1
1246,0,14,Shopping,6
1246,0,15,Working,11
1246,0,16,Shopping,6
1246,0,17,Household Activities,3
1246,0,18,Sports and Exercise,9
1246,0,19,Traveling / Commuting,10
1246,0,20,Socializing and Leisure,8
1246,0,21,Sleeping,7
1246,0,22,Sleeping,7
1246,0,23,Socializing and Leisure,8
1247,1,0,Sleeping,7
1247,1,1,Shopping,6
1247,1,2,Sleeping,7
1247,1,3,Socializing and Leisure,8
1247,1,4,Caring for Household Members,0
1247,1,5,Eating and Drinking,1
1247,1,6,Sleeping,7
1247,1,7,Working,11
1247,1,8,Traveling / Commuting,10
1247,1,9,Traveling / Commuting,10
1247,1,10,Working,11
1247,1,11,Working,11
1247,1,12,Education,2
1247,1,13,Shopping,6
1247,1,14,Education,2
1247,1,15,Education,2
1247,1,16,Traveling / Commuting,10
1247,1,17,Eating and Drinking,1
1247,1,18,Eating and Drinking,1
1247,1,19,Personal Care,4
1247,1,20,Traveling / Commuting,10
1247,1,21,Caring for Household Members,0
1247,1,22,Sleeping,7
1247,1,23,Sleeping,7
1248,2,0,Sleeping,7
1248,2,1,Sleeping,7
1248,2,2,Sleeping,7
1248,2,3,Sleeping,7
1248,2,4,Sleeping,7
1248,2,5,Traveling / Commuting,10
1248,2,6,Personal Care,4
1248,2,7,Socializing and Leisure,8
1248,2,8,Personal Care,4
1248,2,9,Eating and Drinking,1
1248,2,10,Personal Care,4
1248,2,11,Shopping,6
1248,2,12,Shopping,6
1248,2,13,Personal Care,4
1248,2,14,Working,11
1248,2,15,Education,2
1248,2,16,Working,11
1248,2,17,Working,11
1248,2,18,Caring for Household Members,0
1248,2,19,Education,2
1248,2,20,Household Activities,3
1248,2,21,Religious and Volunteer Activities,5
1248,2,22,Sleeping,7
1248,2,23,Sleeping,7
1249,3,0,Sleeping,7
1249,3,1,Sleeping,7
1249,3,2,Sleeping,7
1249,3,3,Sleeping,7
1249,3,4,Sleeping,7
1249,3,5,Personal Care,4
1249,3,6,Traveling / Commuting,10
1249,3,7,Education,2
1249,3,8,Eating and Drinking,1
1249,3,9,Socializing and Leisure,8
1249,3,10,Socializing and Leisure,8
1249,3,11,Eating and Drinking,1
1249,3,12,Working,11
1249,3,13,Working,11
1249,3,14,Working,11
1249,3,15,Education,2
1249,3,16,Working,11
1249,3,17,Eating and Drinking,1
1249,3,18,Working,11
1249,3,19,Religious and Volunteer Activities,5
1249,3,20,Socializing and Leisure,8
1249,3,21,Sleeping,7
1249,3,22,Sleeping,7
1249,3,23,Sleeping,7
1250,4,0,Sleeping,7
1250,4,1,Sleeping,7
1250,4,2,Sports and Exercise,9
1250,4,3,Sleeping,7
1250,4,4,Sleeping,7
1250,4,5,Eating and Drinking,1
1250,4,6,Education,2
1250,4,7,Working,11
1250,4,8,Education,2
1250,4,9,Working,11
1250,4,10,Household Activities,3
1250,4,11,Traveling / Commuting,10
1250,4,12,Religious and Volunteer Activities,5
1250,4,13,Sports and Exercise,9
1250,4,14,Working,11
1250,4,15,Education,2
1250,4,16,Personal Care,4
1250,4,17,Eating and Drinking,1
1250,4,18,Socializing and Leisure,8
1250,4,19,Household Activities,3
1250,4,20,Religious and Volunteer Activities,5
1250,4,21,Caring for Household Members,0
1250,4,22,Sleeping,7
1250,4,23,Sleeping,7
1251,5,0,Sleeping,7
1251,5,1,Sleeping,7
1251,5,2,Sleeping,7
1251,5,3,Sleeping,7
1251,5,4,Sleeping,7
1251,5,5,Sleeping,7
1251,5,6,Caring for Household Members,0
1251,5,7,Personal Care,4
1251,5,8,Religious and Volunteer Activities,5
1251,5,9,Socializing and Leisure,8
1251,5,10,Religious and Volunteer Activities,5
1251,5,11,Working,11
1251,5,12,Religious and Volunteer Activities,5
1251,5,13,Eating and Drinking,1
1251,5,14,Personal Care,4
1251,5,15,Personal Care,4
1251,5,16,Caring for Household Members,0
1251,5,17,Eating and Drinking,1
1251,5,18,Shopping,6
